xdata, ydata0, ydata1, ydata2, ydata3
4.065861700E+2 , NaN , NaN , NaN , NaN
4.065862600E+2 , NaN , NaN , NaN , NaN
4.065863500E+2 , NaN , NaN , NaN , NaN
4.065864400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.733410166E+5
4.065865300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.657905169E+5
4.065866200E+2 , NaN , NaN , NaN , NaN
4.065867100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.485223646E+5
4.065868000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.331780307E+5
4.065868900E+2 , NaN , NaN , NaN , NaN
4.065869800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.698533438E+5
4.065870700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.798062095E+5
4.065871600E+2 , NaN , NaN , NaN , NaN
4.065872500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.448556020E+5
4.065873400E+2 , NaN , NaN , NaN , NaN
4.065874300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.715918254E+5
4.065875200E+2 , NaN , NaN , NaN , NaN
4.065876100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.862199174E+5
4.065877000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.333710390E+5
4.065877900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.590635068E+5
4.065878800E+2 , NaN , NaN , NaN , NaN
4.065879700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.699454135E+5
4.065880600E+2 , NaN , NaN , NaN , NaN
4.065881500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.707679192E+5
4.065882400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.388818941E+5
4.065883300E+2 , NaN , NaN , NaN , NaN
4.065884200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.668350385E+5
4.065885100E+2 , NaN , NaN , NaN , NaN
4.065886000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.778300479E+5
4.065886900E+2 , NaN , NaN , NaN , NaN
4.065887800E+2 , NaN , NaN , NaN , NaN
4.065888700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.634928544E+5
4.065889600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.831366832E+5
4.065890500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 5.039324449E+5
4.065891400E+2 , NaN , NaN , NaN , NaN
4.065892300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.469870202E+5
4.065893200E+2 , NaN , NaN , NaN , NaN
4.065894100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.764753457E+5
4.065895000E+2 , NaN , NaN , NaN , NaN
4.065895900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.415520927E+5
4.065896800E+2 , NaN , NaN , NaN , NaN
4.065897700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.691309288E+5
4.065898600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.817482270E+5
4.065899500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.614869059E+5
4.065900400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.620666522E+5
4.065901300E+2 , NaN , NaN , NaN , NaN
4.065902200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.111776071E+5
4.065903100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.448877171E+5
4.065904000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.609640988E+5
4.065904900E+2 , NaN , NaN , NaN , NaN
4.065905800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.538851223E+5
4.065906700E+2 , NaN , NaN , NaN , NaN
4.065907600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.416111385E+5
4.065908500E+2 , NaN , NaN , NaN , NaN
4.065909400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.543397103E+5
4.065910300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.710101196E+5
4.065911200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.919300594E+5
4.065912100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.707610770E+5
4.065913000E+2 , NaN , NaN , NaN , NaN
4.065913900E+2 , NaN , NaN , NaN , NaN
4.065914800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.544533913E+5
4.065915700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.467650810E+5
4.065916600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.287936277E+5
4.065917500E+2 , NaN , NaN , NaN , NaN
4.065918400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.493949623E+5
4.065919300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.627251530E+5
4.065920200E+2 , NaN , NaN , NaN , NaN
4.065921100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.479184877E+5
4.065922000E+2 , NaN , NaN , NaN , NaN
4.065922900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.256083065E+5
4.065923800E+2 , NaN , NaN , NaN , NaN
4.065924700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.744265741E+5
4.065925600E+2 , NaN , NaN , NaN , NaN
4.065926500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.402691180E+5
4.065927400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.884727925E+5
4.065928300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.690285642E+5
4.065929200E+2 , NaN , NaN , NaN , NaN
4.065930100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.098115594E+5
4.065931000E+2 , NaN , NaN , NaN , NaN
4.065931900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.408594616E+5
4.065932800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.390473422E+5
4.065933700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.268798335E+5
4.065934600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.471526886E+5
4.065935500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.670581444E+5
4.065936400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.676496689E+5
4.065937300E+2 , NaN , NaN , NaN , NaN
4.065938200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.233234436E+5
4.065939100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.163558087E+5
4.065940000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.350686277E+5
4.065940900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.217583734E+5
4.065941800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.700564542E+5
4.065942700E+2 , NaN , NaN , NaN , NaN
4.065943600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.275619299E+5
4.065944500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.625553343E+5
4.065945400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.078309459E+5
4.065946300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.120470476E+5
4.065947200E+2 , NaN , NaN , NaN , NaN
4.065948100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.479822597E+5
4.065949000E+2 , NaN , NaN , NaN , NaN
4.065949900E+2 , NaN , NaN , NaN , NaN
4.065950800E+2 , NaN , NaN , NaN , NaN
4.065951700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.519646117E+5
4.065952600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.483570362E+5
4.065953500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.957765658E+5
4.065954400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.150916733E+5
4.065955300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.931778745E+5
4.065956200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.265231254E+5
4.065957100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.583359035E+5
4.065958000E+2 , NaN , NaN , NaN , NaN
4.065958900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.957098661E+5
4.065959800E+2 , NaN , NaN , NaN , NaN
4.065960700E+2 , NaN , NaN , NaN , NaN
4.065961600E+2 , NaN , NaN , NaN , NaN
4.065962500E+2 , NaN , NaN , NaN , NaN
4.065963400E+2 , NaN , NaN , NaN , NaN
4.065964300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.644888425E+5
4.065965200E+2 , NaN , NaN , NaN , NaN
4.065966100E+2 , NaN , NaN , NaN , NaN
4.065967000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.679010037E+5
4.065967900E+2 , NaN , NaN , NaN , NaN
4.065968800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.018375047E+5
4.065969700E+2 , NaN , NaN , NaN , NaN
4.065970600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.538311800E+5
4.065971500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.984733112E+5
4.065972400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.335218975E+5
4.065973300E+2 , NaN , NaN , NaN , NaN
4.065974200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.063190768E+5
4.065975100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.978069010E+5
4.065976000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.261096248E+5
4.065976900E+2 , NaN , NaN , NaN , NaN
4.065977800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.896027213E+5
4.065978700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.857217250E+5
4.065979600E+2 , NaN , NaN , NaN , NaN
4.065980500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.590284235E+5
4.065981400E+2 , NaN , NaN , NaN , NaN
4.065982300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.319229965E+5
4.065983200E+2 , NaN , NaN , NaN , NaN
4.065984100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.933579003E+5
4.065985000E+2 , NaN , NaN , NaN , NaN
4.065985900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.764461575E+5
4.065986800E+2 , NaN , NaN , NaN , NaN
4.065987700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.877597481E+5
4.065988600E+2 , NaN , NaN , NaN , NaN
4.065989500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.128490286E+5
4.065990400E+2 , NaN , NaN , NaN , NaN
4.065991300E+2 , NaN , NaN , NaN , NaN
4.065992200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.719875011E+5
4.065993100E+2 , NaN , NaN , NaN , NaN
4.065994000E+2 , NaN , NaN , NaN , NaN
4.065994900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.956858679E+5
4.065995800E+2 , NaN , NaN , NaN , NaN
4.065996700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.679288099E+5
4.065997600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.242554658E+5
4.065998500E+2 , NaN , NaN , NaN , NaN
4.065999400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.926435881E+5
4.066000300E+2 , NaN , NaN , NaN , NaN
4.066001200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.347220781E+5
4.066002100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.669471819E+5
4.066003000E+2 , NaN , NaN , NaN , NaN
4.066003900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.815639113E+5
4.066004800E+2 , NaN , NaN , NaN , NaN
4.066005700E+2 , NaN , NaN , NaN , NaN
4.066006600E+2 , NaN , NaN , NaN , NaN
4.066007500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.948552842E+5
4.066008400E+2 , NaN , NaN , NaN , NaN
4.066009300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.841446967E+5
4.066010200E+2 , NaN , NaN , NaN , NaN
4.066011100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.566484788E+5
4.066012000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.373670157E+5
4.066012900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.065972773E+5
4.066013800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.686024559E+5
4.066014700E+2 , NaN , NaN , NaN , NaN
4.066015600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.645074435E+5
4.066016500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.867491595E+5
4.066017400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.983598732E+5
4.066018300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.727947006E+5
4.066019200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.622220512E+5
4.066020100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.719293763E+5
4.066021000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.336401305E+5
4.066021900E+2 , NaN , NaN , NaN , NaN
4.066022800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.775204713E+5
4.066023700E+2 , NaN , NaN , NaN , NaN
4.066024600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.586295727E+5
4.066025500E+2 , NaN , NaN , NaN , NaN
4.066026400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.609296282E+5
4.066027300E+2 , NaN , NaN , NaN , NaN
4.066028200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.070065454E+5
4.066029100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.722495823E+5
4.066030000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.622006967E+5
4.066030900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.036561050E+5
4.066031800E+2 , NaN , NaN , NaN , NaN
4.066032700E+2 , NaN , NaN , NaN , NaN
4.066033600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.677456803E+5
4.066034500E+2 , NaN , NaN , NaN , NaN
4.066035400E+2 , NaN , NaN , NaN , NaN
4.066036300E+2 , NaN , NaN , NaN , NaN
4.066037200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.490741022E+5
4.066038100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.744299111E+5
4.066039000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.919423373E+5
4.066039900E+2 , NaN , NaN , NaN , NaN
4.066040800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.605902371E+5
4.066041700E+2 , NaN , NaN , NaN , NaN
4.066042600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.267162953E+5
4.066043500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.773285053E+5
4.066044400E+2 , NaN , NaN , NaN , NaN
4.066045300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.847172794E+5
4.066046200E+2 , NaN , NaN , NaN , NaN
4.066047100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.450500537E+5
4.066048000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.526310053E+5
4.066048900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.362181489E+5
4.066049800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.807553050E+5
4.066050700E+2 , NaN , NaN , NaN , NaN
4.066051600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.881293704E+5
4.066052500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.517062071E+5
4.066053400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.601634648E+5
4.066054300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.729413313E+5
4.066055200E+2 , NaN , NaN , NaN , NaN
4.066056100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.739615273E+5
4.066057000E+2 , NaN , NaN , NaN , NaN
4.066057900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.347643694E+5
4.066058800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.807184709E+5
4.066059700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.703892496E+5
4.066060600E+2 , NaN , NaN , NaN , NaN
4.066061500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.091967709E+5
4.066062400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.461031437E+5
4.066063300E+2 , NaN , NaN , NaN , NaN
4.066064200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.943537797E+5
4.066065100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.774152712E+5
4.066066000E+2 , NaN , NaN , NaN , NaN
4.066066900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.808872669E+5
4.066067800E+2 , NaN , NaN , NaN , NaN
4.066068700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.488165175E+5
4.066069600E+2 , NaN , NaN , NaN , NaN
4.066070500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.687661569E+5
4.066071400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.739370563E+5
4.066072300E+2 , NaN , NaN , NaN , NaN
4.066073200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.743896551E+5
4.066074100E+2 , NaN , NaN , NaN , NaN
4.066075000E+2 , NaN , NaN , NaN , NaN
4.066075900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.677403037E+5
4.066076800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.962354003E+5
4.066077700E+2 , NaN , NaN , NaN , NaN
4.066078600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.511384732E+5
4.066079500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.838554888E+5
4.066080400E+2 , NaN , NaN , NaN , NaN
4.066081300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.816883418E+5
4.066082200E+2 , NaN , NaN , NaN , NaN
4.066083100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.646701193E+5
4.066084000E+2 , NaN , NaN , NaN , NaN
4.066084900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.896492889E+5
4.066085800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.624750570E+5
4.066086700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.687185022E+5
4.066087600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.085141540E+5
4.066088500E+2 , NaN , NaN , NaN , NaN
4.066089400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.663918209E+5
4.066090300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.902444659E+5
4.066091200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.950006916E+5
4.066092100E+2 , NaN , NaN , NaN , NaN
4.066093000E+2 , NaN , NaN , NaN , NaN
4.066093900E+2 , NaN , NaN , NaN , NaN
4.066094800E+2 , NaN , NaN , NaN , NaN
4.066095700E+2 , NaN , NaN , NaN , NaN
4.066096600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.599609685E+5
4.066097500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.551493160E+5
4.066098400E+2 , NaN , NaN , NaN , NaN
4.066099300E+2 , NaN , NaN , NaN , NaN
4.066100200E+2 , NaN , NaN , NaN , NaN
4.066101100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.118940410E+5
4.066102000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.740642463E+5
4.066102900E+2 , NaN , NaN , NaN , NaN
4.066103800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.667984996E+5
4.066104700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.794293976E+5
4.066105600E+2 , NaN , NaN , NaN , NaN
4.066106500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.661798750E+5
4.066107400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.957806878E+5
4.066108300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.739849650E+5
4.066109200E+2 , NaN , NaN , NaN , NaN
4.066110100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.666349690E+5
4.066111000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.951336887E+5
4.066111900E+2 , NaN , NaN , NaN , NaN
4.066112800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.650207188E+5
4.066113700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.748079412E+5
4.066114600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.859215333E+5
4.066115500E+2 , NaN , NaN , NaN , NaN
4.066116400E+2 , NaN , NaN , NaN , NaN
4.066117300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.472173869E+5
4.066118200E+2 , NaN , NaN , NaN , NaN
4.066119100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.751448368E+5
4.066120000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.856896903E+5
4.066120900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.810628523E+5
4.066121800E+2 , NaN , NaN , NaN , NaN
4.066122700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.070840140E+5
4.066123600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.145795278E+5
4.066124500E+2 , NaN , NaN , NaN , NaN
4.066125400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.823388521E+5
4.066126300E+2 , NaN , NaN , NaN , NaN
4.066127200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.617446953E+5
4.066128100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.650998472E+5
4.066129000E+2 , NaN , NaN , NaN , NaN
4.066129900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.669640538E+5
4.066130800E+2 , NaN , NaN , NaN , NaN
4.066131700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.731995517E+5
4.066132600E+2 , NaN , NaN , NaN , NaN
4.066133500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.852513391E+5
4.066134400E+2 , NaN , NaN , NaN , NaN
4.066135300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.927445542E+5
4.066136200E+2 , NaN , NaN , NaN , NaN
4.066137100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.922621286E+5
4.066138000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.629056092E+5
4.066138900E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.085218813E+5
4.066139800E+2 , NaN , NaN , NaN , NaN
4.066140700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.122499075E+5
4.066141600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.005960009E+5
4.066142500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.087359004E+5
4.066143400E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.973812019E+5
4.066144300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.325252236E+5
4.066145200E+2 , NaN , NaN , NaN , NaN
4.066146100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.869200556E+5
4.066147000E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.998468683E+5
4.066147900E+2 , NaN , NaN , NaN , NaN
4.066148800E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.993586051E+5
4.066149700E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.156196488E+5
4.066150600E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.078414286E+5
4.066151500E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.990845296E+5
4.066152400E+2 , NaN , NaN , NaN , NaN
4.066153300E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.730132074E+5
4.066154200E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 4.465456351E+5
4.066155100E+2 , 0.000000000E+0 , 0.000000000E+0 , 0.000000000E+0 , 3.979004127E+5
